Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618578355.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618578355.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618578355.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618578355.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618578355.8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618578355.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618578356.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618578356.1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618578356.2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618578356.3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618578356.4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618578356.5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618578356.6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618578356.7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618578356.8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618578356.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618578357.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618578357.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618578357.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618578357.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618578357.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1618578357.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1618578357.6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1618578357.7,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1618578357.8,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1618578357.9,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1618578358.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1618578358.1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1618578358.2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1618578358.3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1618578358.4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1618578358.5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1618578358.6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1618578358.7,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1618578358.8,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1618578358.9,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1618578359.0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1618578359.1,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1618578359.2,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1618578359.3,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1618578359.4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1618578359.5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1618578359.6,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1618578359.7,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1618578359.8,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1618578359.9,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1618578360.0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1618578360.1,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1618578360.2,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1618578360.3,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1618578360.4,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1618578360.5,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1618578360.6,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1618578360.7,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1618578360.8,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1618578360.9,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1618578361.0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
1618578361.1,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1618578361.2,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1618578361.3,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
1618578361.4,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1618578361.5,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
1618578361.6,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
1618578361.7,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1618578361.8,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
