Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1617401434.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617401434.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617401434.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1617401434.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1617401434.8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1617401434.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1617401435.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1617401435.1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1617401435.2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1617401435.3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1617401435.4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1617401435.5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1617401435.6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1617401435.7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1617401435.8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1617401435.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1617401436.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1617401436.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1617401436.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1617401436.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1617401436.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1617401436.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1617401436.6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1617401436.7,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1617401436.8,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1617401436.9,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1617401437.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1617401437.1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1617401437.2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1617401437.3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1617401437.4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1617401437.5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1617401437.6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1617401437.7,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1617401437.8,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1617401437.9,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1617401438.0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1617401438.1,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1617401438.2,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1617401438.3,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1617401438.4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1617401438.5,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
