,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1618874013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1618874013.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1618874013.3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1618874013.4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1618874013.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1618874013.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1618874013.7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1618874013.8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1618874013.9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1618874014.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1618874014.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1618874014.2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1618874014.3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1618874014.4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1618874014.5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1618874014.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1618874014.7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1618874014.8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1618874014.9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1618874015.0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1618874015.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1618874015.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
