Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1617400692.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617400692.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617400692.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1617400692.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1617400692.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1617400692.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1617400692.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1617400692.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1617400693.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1617400693.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1617400693.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1617400693.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1617400693.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1617400693.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1617400693.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1617400693.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1617400693.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1617400693.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1617400694.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1617400694.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1617400694.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1617400694.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1617400694.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1617400694.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1617400694.6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1617400694.7,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1617400694.8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1617400694.9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1617400695.0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1617400695.1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1617400695.2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1617400695.3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1617400695.4,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1617400695.5,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
