Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1616539001.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616539001.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1616539001.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1616539001.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1616539001.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1616539001.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1616539001.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1616539001.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1616539002.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1616539002.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1616539002.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1616539002.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1616539002.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1616539002.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1616539002.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1616539002.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1616539002.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1616539002.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1616539003.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1616539003.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1616539003.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1616539003.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1616539003.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1616539003.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1616539003.6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1616539003.7,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1616539003.8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1616539003.9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1616539004.0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1616539004.1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1616539004.2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1616539004.3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1616539004.4,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1616539004.5,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1616539004.6,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1616539004.7,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1616539004.8,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1616539004.9,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
