Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1619097058.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619097058.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619097058.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1619097058.8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1619097058.9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1619097059.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1619097059.1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1619097059.2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1619097059.3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1619097059.4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1619097059.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1619097059.6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1619097059.7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1619097059.8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1619097059.9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1619097060.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1619097060.1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1619097060.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1619097060.3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1619097060.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1619097060.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1619097060.6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1619097060.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1619097060.8,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1619097060.9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1619097061.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1619097061.1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1619097061.2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1619097061.3,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1619097061.4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1619097061.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1619097061.6,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1619097061.7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1619097061.8,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1619097061.9,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1619097062.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1619097062.1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1619097062.2,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1619097062.3,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1619097062.4,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1619097062.5,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1619097062.6,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1619097062.7,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
