Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1615245889.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615245889.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615245889.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1615245889.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1615245889.8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1615245889.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1615245890.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1615245890.1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1615245890.2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1615245890.3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1615245890.4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1615245890.5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1615245890.6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1615245890.7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1615245890.8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1615245890.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1615245891.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1615245891.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1615245891.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1615245891.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1615245891.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1615245891.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1615245891.6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1615245891.7,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1615245891.8,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1615245891.9,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1615245892.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1615245892.1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1615245892.2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1615245892.3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1615245892.4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1615245892.5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1615245892.6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1615245892.7,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
