Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618871893.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618871894.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618871894.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618871894.2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618871894.3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618871894.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618871894.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618871894.6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618871894.7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618871894.8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618871894.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618871895.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618871895.1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618871895.2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618871895.3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618871895.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618871895.5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618871895.6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618871895.7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618871895.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618871895.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
