Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1617749036.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617749036.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617749036.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1617749036.9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1617749037.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1617749037.1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1617749037.2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1617749037.3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1617749037.4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1617749037.5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1617749037.6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1617749037.7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1617749037.8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1617749037.9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1617749038.0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1617749038.1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1617749038.2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1617749038.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1617749038.4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1617749038.5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1617749038.6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1617749038.7,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1617749038.8,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1617749038.9,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1617749039.0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1617749039.1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1617749039.2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1617749039.3,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1617749039.4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1617749039.5,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1617749039.6,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1617749039.7,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1617749039.8,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1617749039.9,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1617749040.0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1617749040.1,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1617749040.2,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1617749040.3,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1617749040.4,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1617749040.5,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1617749040.6,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1617749040.7,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1617749040.8,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1617749040.9,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1617749041.0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1617749041.1,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1617749041.2,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1617749041.3,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1617749041.4,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1617749041.5,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1617749041.6,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1617749041.7,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1617749041.8,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1617749041.9,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1617749042.0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1617749042.1,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1617749042.2,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
1617749042.3,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1617749042.4,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1617749042.5,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
1617749042.6,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1617749042.7,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
1617749042.8,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
1617749042.9,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1617749043.0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
1617749043.1,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
1617749043.2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
1617749043.3,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
1617749043.4,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
1617749043.5,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
1617749043.6,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
1617749043.7,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
1617749043.8,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
1617749043.9,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
1617749044.0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
1617749044.1,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
1617749044.2,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1617749044.3,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
1617749044.4,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
1617749044.5,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
1617749044.6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
1617749044.7,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
