,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1617802961.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1617802961.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1617802961.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1617802961.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1617802961.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1617802961.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1617802961.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1617802961.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1617802962.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1617802962.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1617802962.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1617802962.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1617802962.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1617802962.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1617802962.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1617802962.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1617802962.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1617802962.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1617802963.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1617802963.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1617802963.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
