Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618579835.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618579835.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618579836.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618579836.1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618579836.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618579836.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618579836.4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618579836.5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618579836.6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618579836.7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618579836.8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618579836.9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618579837.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618579837.1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618579837.2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618579837.3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618579837.4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618579837.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618579837.6,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618579837.7,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618579837.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1618579837.9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1618579838.0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1618579838.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1618579838.2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1618579838.3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1618579838.4,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1618579838.5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1618579838.6,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1618579838.7,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1618579838.8,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1618579838.9,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1618579839.0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1618579839.1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1618579839.2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1618579839.3,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1618579839.4,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1618579839.5,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1618579839.6,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1618579839.7,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1618579839.8,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1618579839.9,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1618579840.0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1618579840.1,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1618579840.2,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1618579840.3,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1618579840.4,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1618579840.5,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1618579840.6,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1618579840.7,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1618579840.8,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1618579840.9,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1618579841.0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1618579841.1,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1618579841.2,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1618579841.3,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1618579841.4,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
1618579841.5,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1618579841.6,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1618579841.7,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
