,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1617802048.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1617802048.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1617802048.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1617802048.8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1617802048.9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1617802049.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1617802049.1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1617802049.2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1617802049.3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1617802049.4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1617802049.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1617802049.6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1617802049.7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1617802049.8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1617802049.9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1617802050.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1617802050.1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1617802050.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1617802050.3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1617802050.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1617802050.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1617802050.6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
22,1617802050.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,1617802050.8,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,1617802050.9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,1617802051.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,1617802051.1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
27,1617802051.2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
28,1617802051.3,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
29,1617802051.4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,1617802051.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,1617802051.6,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,1617802051.7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,1617802051.8,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
34,1617802051.9,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
35,1617802052.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36,1617802052.1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,1617802052.2,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
38,1617802052.3,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
39,1617802052.4,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40,1617802052.5,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41,1617802052.6,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
42,1617802052.7,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
43,1617802052.8,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
44,1617802052.9,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
45,1617802053.0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
46,1617802053.1,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
47,1617802053.2,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
48,1617802053.3,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
49,1617802053.4,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
50,1617802053.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
51,1617802053.6,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
52,1617802053.7,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
53,1617802053.8,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
54,1617802053.9,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
55,1617802054.0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
56,1617802054.1,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
57,1617802054.2,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
58,1617802054.3,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
59,1617802054.4,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
60,1617802054.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61,1617802054.6,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
62,1617802054.7,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
63,1617802054.8,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
64,1617802054.9,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
65,1617802055.0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
66,1617802055.1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
67,1617802055.2,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
68,1617802055.3,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
69,1617802055.4,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
70,1617802055.5,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
71,1617802055.6,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
72,1617802055.7,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
73,1617802055.8,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
74,1617802055.9,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
75,1617802056.0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
76,1617802056.1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
77,1617802056.2,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
78,1617802056.3,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
79,1617802056.4,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
80,1617802056.5,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
81,1617802056.6,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
82,1617802056.7,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
83,1617802056.8,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
84,1617802056.9,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
85,1617802057.0,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
86,1617802057.1,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
87,1617802057.2,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
88,1617802057.3,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
89,1617802057.4,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
90,1617802057.5,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
91,1617802057.6,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
92,1617802057.7,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
93,1617802057.8,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
94,1617802057.9,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
95,1617802058.0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
96,1617802058.1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
97,1617802058.2,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
98,1617802058.3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
99,1617802058.4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
100,1617802058.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
101,1617802058.6,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,1617802058.7,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
103,1617802058.8,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
104,1617802058.9,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
105,1617802059.0,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
106,1617802059.1,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
107,1617802059.2,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
108,1617802059.3,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108
