Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1619045103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619045103.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619045103.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1619045103.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1619045103.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1619045103.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1619045103.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1619045103.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1619045104.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1619045104.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1619045104.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1619045104.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1619045104.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1619045104.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1619045104.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1619045104.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1619045104.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1619045104.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1619045105.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1619045105.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1619045105.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1619045105.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1619045105.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1619045105.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1619045105.6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1619045105.7,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1619045105.8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1619045105.9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1619045106.0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1619045106.1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1619045106.2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1619045106.3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1619045106.4,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1619045106.5,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1619045106.6,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1619045106.7,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1619045106.8,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1619045106.9,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1619045107.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1619045107.1,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1619045107.2,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1619045107.3,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1619045107.4,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1619045107.5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1619045107.6,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1619045107.7,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1619045107.8,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1619045107.9,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1619045108.0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1619045108.1,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1619045108.2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1619045108.3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1619045108.4,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1619045108.5,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1619045108.6,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1619045108.7,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
