Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618579254.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618579254.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618579254.3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618579254.4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618579254.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618579254.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618579254.7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618579254.8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618579254.9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618579255.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618579255.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618579255.2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618579255.3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618579255.4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618579255.5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618579255.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618579255.7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618579255.8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618579255.9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618579256.0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618579256.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1618579256.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1618579256.3,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1618579256.4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1618579256.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1618579256.6,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1618579256.7,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1618579256.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1618579256.9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1618579257.0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1618579257.1,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1618579257.2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1618579257.3,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1618579257.4,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1618579257.5,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1618579257.6,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1618579257.7,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1618579257.8,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1618579257.9,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1618579258.0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1618579258.1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1618579258.2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1618579258.3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1618579258.4,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1618579258.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1618579258.6,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
