Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1615244286.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615244286.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615244286.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1615244286.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1615244286.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1615244286.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1615244286.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1615244286.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1615244287.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1615244287.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1615244287.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1615244287.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1615244287.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1615244287.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1615244287.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1615244287.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1615244287.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1615244287.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1615244288.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1615244288.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1615244288.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1615244288.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1615244288.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1615244288.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1615244288.6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1615244288.7,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1615244288.8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1615244288.9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1615244289.0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1615244289.1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1615244289.2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
