Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1617747861.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617747861.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617747861.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1617747862.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1617747862.1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1617747862.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1617747862.3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1617747862.4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1617747862.5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1617747862.6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1617747862.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1617747862.8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1617747862.9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1617747863.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1617747863.1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1617747863.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1617747863.3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1617747863.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1617747863.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1617747863.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1617747863.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1617747863.8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1617747863.9,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1617747864.0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1617747864.1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1617747864.2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1617747864.3,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1617747864.4,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1617747864.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1617747864.6,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1617747864.7,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1617747864.8,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1617747864.9,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1617747865.0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1617747865.1,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1617747865.2,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1617747865.3,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1617747865.4,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1617747865.5,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1617747865.6,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1617747865.7,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1617747865.8,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1617747865.9,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1617747866.0,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1617747866.1,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1617747866.2,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1617747866.3,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1617747866.4,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1617747866.5,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1617747866.6,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1617747866.7,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1617747866.8,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1617747866.9,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1617747867.0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1617747867.1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1617747867.2,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1617747867.3,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
