,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1619473246.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1619473247.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1619473247.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1619473247.2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1619473247.3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1619473247.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1619473247.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1619473247.6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1619473247.7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1619473247.8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1619473247.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1619473248.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1619473248.1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1619473248.2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1619473248.3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1619473248.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1619473248.5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1619473248.6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1619473248.7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1619473248.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1619473248.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1619473249.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
22,1619473249.1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,1619473249.2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,1619473249.3,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,1619473249.4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,1619473249.5,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
27,1619473249.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
28,1619473249.7,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
29,1619473249.8,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,1619473249.9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,1619473250.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,1619473250.1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,1619473250.2,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
34,1619473250.3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
35,1619473250.4,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36,1619473250.5,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,1619473250.6,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
