,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1615415799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1615415799.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1615415799.3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1615415799.4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1615415799.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1615415799.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1615415799.7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1615415799.8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1615415799.9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1615415800.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1615415800.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1615415800.2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1615415800.3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1615415800.4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1615415800.5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1615415800.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1615415800.7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1615415800.8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1615415800.9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1615415801.0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1615415801.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1615415801.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
22,1615415801.3,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,1615415801.4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,1615415801.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,1615415801.6,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,1615415801.7,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
27,1615415801.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
28,1615415801.9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
29,1615415802.0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,1615415802.1,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,1615415802.2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,1615415802.3,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,1615415802.4,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
34,1615415802.5,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
35,1615415802.6,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36,1615415802.7,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,1615415802.8,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
38,1615415802.9,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
39,1615415803.0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40,1615415803.1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41,1615415803.2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
42,1615415803.3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
43,1615415803.4,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
44,1615415803.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
45,1615415803.6,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
