,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1619096459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1619096459.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1619096459.2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1619096459.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1619096459.4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1619096459.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1619096459.6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1619096459.7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1619096459.8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1619096459.9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1619096460.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1619096460.1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1619096460.2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1619096460.3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1619096460.4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1619096460.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1619096460.6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1619096460.7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1619096460.8,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1619096460.9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1619096461.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1619096461.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
22,1619096461.2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,1619096461.3,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,1619096461.4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,1619096461.5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,1619096461.6,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
27,1619096461.7,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
28,1619096461.8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
29,1619096461.9,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,1619096462.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,1619096462.1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,1619096462.2,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,1619096462.3,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
34,1619096462.4,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
35,1619096462.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36,1619096462.6,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,1619096462.7,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
38,1619096462.8,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
39,1619096462.9,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40,1619096463.0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41,1619096463.1,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
42,1619096463.2,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
43,1619096463.3,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
44,1619096463.4,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
45,1619096463.5,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
46,1619096463.6,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
47,1619096463.7,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
48,1619096463.8,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
49,1619096463.9,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
50,1619096464.0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
51,1619096464.1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
52,1619096464.2,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
