Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618837635.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618837635.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618837635.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618837636.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618837636.1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618837636.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618837636.3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618837636.4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618837636.5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618837636.6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618837636.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618837636.8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618837636.9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618837637.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618837637.1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618837637.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618837637.3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618837637.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618837637.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618837637.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618837637.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1618837637.8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1618837637.9,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
