Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1619733939.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619733940.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619733940.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1619733940.2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1619733940.3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1619733940.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1619733940.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1619733940.6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1619733940.7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1619733940.8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1619733940.9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1619733941.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1619733941.1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1619733941.2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1619733941.3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1619733941.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1619733941.5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1619733941.6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1619733941.7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1619733941.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1619733941.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1619733942.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1619733942.1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1619733942.2,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1619733942.3,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1619733942.4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1619733942.5,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1619733942.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1619733942.7,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1619733942.8,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1619733942.9,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1619733943.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1619733943.1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1619733943.2,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1619733943.3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1619733943.4,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1619733943.5,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1619733943.6,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1619733943.7,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1619733943.8,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1619733943.9,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1619733944.0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1619733944.1,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1619733944.2,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1619733944.3,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1619733944.4,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1619733944.5,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
1619733944.6,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1619733944.7,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1619733944.8,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
1619733944.9,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1619733945.0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
1619733945.1,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
1619733945.2,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1619733945.3,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1619733945.4,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1619733945.5,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
1619733945.6,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
1619733945.7,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
1619733945.8,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
1619733945.9,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1619733946.0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
1619733946.1,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
1619733946.2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1619733946.3,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
1619733946.4,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
1619733946.5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
1619733946.6,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
1619733946.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
1619733946.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
1619733946.9,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
1619733947.0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
1619733947.1,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
1619733947.2,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
1619733947.3,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
1619733947.4,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
1619733947.5,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1619733947.6,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
1619733947.7,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
1619733947.8,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
1619733947.9,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
1619733948.0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
1619733948.1,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
1619733948.2,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1619733948.3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
1619733948.4,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
1619733948.5,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
