Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1618958378.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618958378.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618958378.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618958378.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1618958378.6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1618958378.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1618958378.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1618958378.9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1618958379.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1618958379.1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1618958379.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1618958379.3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1618958379.4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1618958379.5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1618958379.6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1618958379.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1618958379.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1618958379.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1618958380.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1618958380.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1618958380.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1618958380.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1618958380.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1618958380.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1618958380.6,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1618958380.7,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1618958380.8,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1618958380.9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1618958381.0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1618958381.1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1618958381.2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1618958381.3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1618958381.4,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1618958381.5,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1618958381.6,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
1618958381.7,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
1618958381.8,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1618958381.9,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1618958382.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1618958382.1,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
