Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1615300313.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615300313.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615300313.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1615300314.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1615300314.1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1615300314.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1615300314.3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1615300314.4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1615300314.5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1615300314.6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1615300314.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1615300314.8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1615300314.9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1615300315.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1615300315.1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
1615300315.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1615300315.3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1615300315.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1615300315.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
1615300315.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1615300315.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1615300315.8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1615300315.9,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1615300316.0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1615300316.1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1615300316.2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1615300316.3,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1615300316.4,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1615300316.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1615300316.6,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1615300316.7,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1615300316.8,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1615300316.9,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1615300317.0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1615300317.1,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
