,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1616625925.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1616625925.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1616625925.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,1616625925.8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1616625925.9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,1616625926.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,1616625926.1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,1616625926.2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,1616625926.3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,1616625926.4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,1616625926.5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,1616625926.6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
12,1616625926.7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
13,1616625926.8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,1616625926.9,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
15,1616625927.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,1616625927.1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,1616625927.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,1616625927.3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,1616625927.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
20,1616625927.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,1616625927.6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
22,1616625927.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
23,1616625927.8,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
24,1616625927.9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,1616625928.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
26,1616625928.1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
27,1616625928.2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
28,1616625928.3,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
29,1616625928.4,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
30,1616625928.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,1616625928.6,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,1616625928.7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,1616625928.8,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
34,1616625928.9,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
35,1616625929.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36,1616625929.1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,1616625929.2,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
38,1616625929.3,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
39,1616625929.4,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40,1616625929.5,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41,1616625929.6,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
42,1616625929.7,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
43,1616625929.8,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
44,1616625929.9,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
45,1616625930.0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
46,1616625930.1,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
47,1616625930.2,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
48,1616625930.3,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
49,1616625930.4,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
50,1616625930.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
51,1616625930.6,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
52,1616625930.7,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
53,1616625930.8,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
54,1616625930.9,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
55,1616625931.0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
56,1616625931.1,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
57,1616625931.2,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
